time_stamp,frame,x,y,z,yaw,pitch,roll,vx,vy,vz,speed_mps,speed_kmh,throttle,steer,brake,reverse,gear,collision_impulse,collision_with,lane_invasion,weather_cloud,weather_rain,weather_wetness,weather_fog
72.67607200122438,2298,64.6596450805664,105.60543060302734,0.22199222445487976,1.0262683629989624,0.0314803384244442,-0.1303405612707138,11.333166122436523,0.22458498179912567,-0.001638975110836327,11.335391279485329,40.807408606147185,0.5299667119979858,0.016855908557772636,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
72.72888201079331,2299,65.26094055175781,105.61691284179688,0.22192862629890442,1.3293192386627197,0.029520075768232346,-0.10842892527580261,11.421822547912598,0.27573534846305847,-0.0012710380833595991,11.425150410998294,41.13054147959386,0.5998315811157227,0.013094005174934864,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
72.7914896493312,2300,65.97980499267578,105.63166046142578,0.22186492383480072,1.4267197847366333,0.027204642072319984,-0.0745849683880806,11.526241302490234,0.23459526896476746,-0.0012523746117949486,11.528628499170862,41.5030625970151,0.5780979990959167,-0.012923375703394413,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
72.84101205295883,2301,66.55274963378906,105.64169311523438,0.22181269526481628,1.2958378791809082,0.02540147304534912,-0.046356201171875,11.596951484680176,0.16626182198524475,-0.001277875853702426,11.598143315395024,41.75331593542209,0.5841354131698608,-0.029466381296515465,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
72.89577581337653,2302,67.19050598144531,105.65434265136719,0.2217721939086914,1.2338457107543945,0.023796377703547478,-0.0434265173971653,11.679548263549805,0.2566445469856262,-0.0005431842873804271,11.682367669232804,42.05652360923809,0.6220493912696838,0.013874582014977932,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
72.95012039667927,2303,67.82817840576172,105.66873931884766,0.22176185250282288,1.2712132930755615,0.02294943481683731,-0.0386352501809597,11.769375801086426,0.27753713726997375,-0.00018588064995128661,11.772647690486384,42.381531685750986,0.6010183095932007,0.005803241394460201,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.01358478493057,2304,68.57909393310547,105.68839263916016,0.22176077961921692,1.42964768409729,0.022512301802635193,-0.0391235314309597,11.87981128692627,0.35502317547798157,6.624221714446321e-05,11.88511496252751,42.786413865099036,0.6291467547416687,0.02028752863407135,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.07150266668759,2305,69.2708511352539,105.70913696289062,0.22176307439804077,1.63454008102417,0.02291528321802616,-0.037017822265625,11.997002601623535,0.3972418010234833,5.986213727737777e-05,12.003577486542325,43.21287895155237,0.7663462162017822,0.016357870772480965,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.12893285951577,2306,69.96449279785156,105.73103332519531,0.221750870347023,1.7911856174468994,0.024704793468117714,-0.02941894344985485,12.141111373901367,0.4026016891002655,-0.00012271880405023694,12.147784716918695,43.732024980907305,0.7254146337509155,0.005430993624031544,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.18158484599553,2307,70.60824584960938,105.75259399414062,0.221730038523674,1.9161784648895264,0.027143171057105064,-0.02685546875,12.292155265808105,0.43890684843063354,-9.863853483693674e-05,12.299988630485103,44.279959069746376,0.7997789978981018,0.010748397558927536,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.23687971732579,2308,71.29389190673828,105.77354431152344,0.221694678068161,1.8673193454742432,0.03060607612133026,-0.007415771484375,12.480950355529785,0.3400251567363739,-0.0004947375855408609,12.485581249152078,44.94809249694748,0.859480619430542,-0.027162766084074974,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.29146630666219,2309,71.98137664794922,105.79119110107422,0.2216472625732422,1.640710711479187,0.03413045406341553,0.008356068283319473,12.671003341674805,0.2744680643081665,-0.00021487235790118575,12.673975637077312,45.62631229347833,0.6246520280838013,-0.027162766084074974,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.35843953094445,2310,72.83765411376953,105.81336975097656,0.22162997722625732,1.4858455657958984,0.03617268055677414,0.0012340452522039413,12.870647430419922,0.33830443024635315,-0.00015761374379508197,12.87509282259904,46.35033416135654,0.7093744277954102,0.005796703509986401,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.41825201339088,2311,73.61344909667969,105.83560180664062,0.22162562608718872,1.5425739288330078,0.0366644524037838,-0.008544920943677425,13.040815353393555,0.3990872800350189,0.0001509571011411026,13.046920547055494,46.96891396939978,0.7049439549446106,0.015436521731317043,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.48939575976692,2312,74.54833984375,105.86221313476562,0.221639022231102,1.5987348556518555,0.03555113449692726,-0.0033264155499637127,13.206069946289062,0.3693474531173706,-3.1290051992982626e-05,13.211233892728663,47.560442013823184,0.504571795463562,-0.0031069195829331875,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.55068049184047,2313,75.36063385009766,105.87936401367188,0.22167205810546875,1.3256006240844727,0.03148717060685158,0.025155505165457726,13.286693572998047,0.1729286164045334,0.0005789279821328819,13.287818885892326,47.83614798921238,0.4943830370903015,-0.05497302487492561,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.61364052793942,2314,76.19952392578125,105.89557647705078,0.22172453999519348,1.1056370735168457,0.026856303215026855,0.012928520329296589,13.359095573425293,0.27599605917930603,-2.7322768801241182e-05,13.36194627909199,48.10300660473116,0.7173798680305481,0.015522398985922337,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.66621923423372,2315,76.90457153320312,105.9130859375,0.22171767055988312,1.2286813259124756,0.024930188432335854,-0.007934571243822575,13.450021743774414,0.38641974329948425,-0.00029374120640568435,13.455571530496208,48.44005750978635,0.7581194639205933,0.03430557996034622,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.71597099280916,2316,77.57703399658203,105.93269348144531,0.22172191739082336,1.4856058359146118,0.025073623284697533,-0.01934814639389515,13.561371803283691,0.4475191533565521,0.0002645301865413785,13.568753761841768,48.84751354263037,0.7424179315567017,0.027295347303152084,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.76686543948017,2317,78.27103424072266,105.95565795898438,0.2217303365468979,1.8001902103424072,0.026344038546085358,-0.0265808142721653,13.689383506774902,0.5152979493141174,0.000329837785102427,13.699078541307843,49.31668274870824,0.7622262239456177,0.027295347303152084,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.82896788767539,2318,79.12759399414062,105.98748016357422,0.22173190116882324,2.1701290607452393,0.029000980779528618,-0.0299682579934597,13.872712135314941,0.5748413801193237,0.00020583152945619076,13.884616834611553,49.98462060460159,0.8378559947013855,0.01899315044283867,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.88102955720387,2319,79.85508728027344,106.01693725585938,0.22172148525714874,2.420694351196289,0.031896982342004776,-0.02926635555922985,14.04321002960205,0.6107643246650696,5.9432983107399195e-05,14.056485371504909,50.603347337417674,0.7759894132614136,0.011002701707184315,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
73.94304094440304,2320,80.73281860351562,106.05538940429688,0.22170700132846832,2.6600725650787354,0.034478794783353806,-0.02947997860610485,14.230391502380371,0.667364776134491,1.5640258652638295e-06,14.246031659920138,51.2857139757125,0.6563239097595215,0.011002701707184315,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
74.0028833670076,2321,81.58932495117188,106.0985336303711,0.22171664237976074,2.9856045246124268,0.034410491585731506,-0.04193115234375,14.362693786621094,0.8066343665122986,0.0003066825738642365,14.385326965472043,51.787177075699354,0.5660998225212097,0.032174788415431976,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
74.07595844543539,2322,82.6449966430664,106.15692138671875,0.22174285352230072,3.3447461128234863,0.032306794077157974,-0.039031982421875,14.514357566833496,0.8515190482139587,1.924514799611643e-05,14.539314298402738,52.341531474249855,0.7803707122802734,0.009400071576237679,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
74.14278013980947,2323,83.62067413330078,106.2066650390625,0.2217174470424652,3.1780014038085938,0.03088611364364624,-0.0012512205867096782,14.662941932678223,0.6579410433769226,-0.0009626770042814314,14.677695781845333,52.8397048146432,0.6080275774002075,-0.05109599232673645,0.0,False,1,0.0,,Broken,5.0,0.0,0.0,2.0
74.19888630858622,2324,84.44649505615234,106.24701690673828,0.22168533504009247,2.936201810836792,0.029158076271414757,-0.0002136231050826609,14.758551597595215,0.7112089991569519,-0.0005199050647206604,14.775678115391639,53.1924412154099,0.5794355273246765,-0.0013538456987589598,0.0,False,1,0.0,,NONE,5.0,0.0,0.0,2.0
74.26087247929536,2325,85.3644027709961,106.28913116455078,0.22169280052185059,2.632270097732544,0.026330377906560898,0.01281450130045414,14.844752311706543,0.610342800617218,0.00017590522475074977,14.857294153415847,53.48625895229705,0.5659503936767578,-0.02871626801788807,0.0,False,1,0.0,,NONE,5.0,0.0,0.0,2.0
74.32823644927703,2326,86.36735534667969,106.33385467529297,0.221719428896904,2.4370133876800537,0.0232089813798666,0.006219350267201662,14.925260543823242,0.6636001467704773,-6.56509364489466e-05,14.940005604420325,53.78402017591317,0.6441078186035156,0.0072884708642959595,0.0,False,1,0.0,,NONE,5.0,0.0,0.0,2.0
